account_id,label_kor
entity00126256_LossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncomeIfrs39OfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,매도가능금융자산평가손익
entity00126256_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLossIfrs39OfOperatingExpenseInvestment,당기손익인식금융상품관련손실
entity00126256_LossesFromChangeInFairValueAndDisposalOfFinancialInstrumentsOfLossFromFinancialInstrumentsOfGainsLossesFinancialInstrumentsByCategoryTableOfItems,평가 및 처분손실
entity00126256_MainShareholdersAndKeyManagementOfRelatedPartiesMemberOfDisclosuresOfDividendsPaidToMainShareholdersAndKeyManagementTableOfMember,최대주주와 주요경영진 [구성요소]
entity00126256_MaintenanceExpensesOfOperatingExpensesOfDetailsOfOperatingExpensesTableOfItems,유지비
entity00126256_MaintenanceServiceOfCommitmentsOfTypesOfCommitmentsMemberOfContractsForTheMaintenanceOfTheGroupsLandBuildingFurnitureEquipmentAndLeaseBuildingTableOfMember,위탁관리계약 [구성요소]
entity00126256_ManagementMethodOfMarketRisk,시장위험의 관리방법
entity00126256_MeasuringMethodOfMarketRisk,시장위험의 측정방법
entity00126256_MeridiamSasOfAssociatesMemberOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfMember,Meridiam SAS
entity00126256_MortalityOfAssumptionsUsedInDerivingLongServicePaymentsOfKeyAssumptionsUsedInDerivingLongServicePaymentsOfKeyAssumptionsUsedInDerivingLongServicePaymentsTableOfItems,사망률
entity00126256_MortgagesAndCollateralRelatedToLoansMeasuredAtAmortisedCostAndLeaseDepositsAndRelatedPartyTransactionsOfDisclosureOfSignificantReceivableAndPayableBalancesWithRelatedPartiesIncludingAllowancesForCreditLossesAndLeaseDepositsOfDisclosureOfSignificantReceivableAndPayableBalancesWithRelatedPartiesIncludingAllowancesForCreditLossesAndLeaseDepositsTableOfItems,"상각후원가측정대출채권 및 임차보증금 관련 근저당, 특수관계자거래"
entity00126256_MortgagesAndCollateralRelatedToLoansMeasuredAtAmortisedCostAndLeaseDepositsAndRelatedPartyTransactionsOfDisclosuresOfTheRelatedTotalAccountBalancesOutstandingOfDisclosuresOfTheRelatedTotalAccountBalancesOutstandingTableOfItems,"상각후원가측정대출채권 및 임차보증금 관련 근저당, 특수관계자거래"
entity00126256_NetCashFlowPresentValueOfInsuranceContractLiabilitiesOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesAbstractOfLiquidityRiskExposureTableOfItems,유배당 보험계약부채의 순현금흐름현재가치
entity00126256_NetCashFlowPresentValueOfNon0ParticipatingInsuranceContractLiabilitiesOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesAbstractOfLiquidityRiskExposureTableOfItems,무배당 보험계약부채의 순현금흐름현재가치
entity00126256_NetCashFlowPresentValueOfReinsuranceContractLiabilitiesOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesAbstractOfLiquidityRiskExposureTableOfItems,재보험계약부채의 순현금흐름현재가치
entity00126256_NetCashFlowPresentValueOfVariableInsuranceContractLiabilitiesOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesAbstractOfLiquidityRiskExposureTableOfItems,변액보험계약부채의 순현금흐름현재가치
entity00126256_NetCashInflowOutflowOnAcquisitionOfDisclosureOfAcquisitionRelatedCostsOfDisclosureOfAcquisitionRelatedCostsTableOfItems,사업결합으로 인한 현금유입(유출)
entity00126256_NetDefinedBenefitLiabilityRecognizedAsOfAcquisitionDateOfLiabilitiesRecognisedAsOfAcquisitionDateOfDisclosureOfBusinessCombinationsTableOfItems,취득일 현재 인식한 순확정급여부채
entity00126256_NetEffectOfSensitivityDetailsPerMarketRiskVariableInterestRateRiskOfSensitivityDetailsPerMarketRiskVariableInterestRateRiskTableOfItems,순효과
entity00126256_NetEffectOfSensitivityDetailsPerMarketRiskVariableStockPriceRiskOfSensitivityDetailsPerMarketRiskVariableStockPriceRiskTableOfItems,순효과
entity00126256_NetInterestIncomeExcludingPerformanceBasedOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesLineItemsOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesTableOfItems,순이자손익(실적형 제외)
entity00126256_NewAirportHighwayOfAssociatesMemberOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfMember,신공항하이웨이
entity00126256_NewAirportHiwayCoLtdOfAssociatesMemberOfDisclosureOfFinancialTransactionsBetweenRelatedPartiesTableOfMember,신공항하이웨이
entity00126256_NewAirportHiwayCoLtdOfAssociatesMemberOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfMember,신공항하이웨이
entity00126256_NlKrMemberOfGeographicalAreasMemberOfConcentrationOfCreditRiskByRegionsTableOfMember,네덜란드 [구성요소]
entity00126256_NonControllingInterestLiabilitiesOfLiabilitiesArisingFromFinancingActivitiesMemberOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesTableOfMember,비지배지분부채
entity00126256_NonControllingInterestLiabilitiesOfOtherFinancialLiabilitiesLineItemsOfOtherFinancialLiabilitiesTableOfItems,비지배지분부채
entity00126256_NonOperatingRevenuesAndExpenses,영업외손익
entity00126256_NonParOfTypesOfCommitmentsMemberOfDetailOfClaimsIncurredDuringPeriodMeasuredAtAmountsExpectedComparedToRiskPremiumHealthInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDetailOfClaimsIncurredDuringPeriodMeasuredAtAmountsExpectedComparedToRiskPremiumLifeInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDetailOfClaimsIncurredDuringPeriodMeasuredAtAmountsExpectedComparedToRiskPremiumPensionAndSavingsInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDetailsOfNetLiabilitiesForInsuranceContractsIssuedByPortfolioByAccountingModelLifeInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfContractualServiceMarginByExpectedDurationOfAmortisationForInsuranceContractsIssuedCategorisedByAccountingModelAndPortfolioHealthInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfContractualServiceMarginByExpectedDurationOfAmortisationForInsuranceContractsIssuedCategorisedByAccountingModelAndPortfolioLifeInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfContractualServiceMarginByExpectedDurationOfAmortisationForInsuranceContractsIssuedCategorisedByAccountingModelAndPortfolioPensionAndSavingsInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfExpectedMaintenanceExpenseComparedToProjectedMaintenanceExpenseHealthInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfExpectedMaintenanceExpenseComparedToProjectedMaintenanceExpenseLifeInsuranceTableOfMember,Non-Par
entity00126256_NonParOfTypesOfCommitmentsMemberOfDisclosureOfExpectedMaintenanceExpenseComparedToProjectedMaintenanceExpensePensionAndSavingsInsuranceTableOfMember,Non-Par
entity00126256_NonParticipatingInsuranceContractLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities,무배당보험계약부채
entity00126256_NonParticipatingInsuranceContractOfInsuranceContractIssuedOfSensitivityDetailsPerMarketRiskVariableInterestRateRiskTableOfItems,무배당보험계약
entity00126256_NonParticipatingInsuranceContractOfTypesOfInsuranceContractsMemberOfDetailsOfNetLiabilitiesForInsuranceContractsIssuedByPortfolioByAccountingModelLifeInsuranceTableOfMember,무배당 [구성요소]
entity00126256_NonParticipatingInsuranceContractsIssuedThatAreLiabilitiesOfInterestBearingLiabilitiesOfInterestRateRiskExposureTableOfItems,무배당보험계약부채
entity00126256_NonParticipatingInsuranceMemberOfTypesOfContractsMemberOfDisclosuresOfInsuranceContractsAssetsAndInsuranceContractsLiabilitiesForInsuranceContractsIssuedByParticipationFeatureTableOfMember,무배당보험 [구성요소]
entity00126256_NonRetailOfLoansAtAmortisedCostOfConcentrationOfCreditRiskByCreditGradesTableOfItems,비소매
entity00126256_NumberOfFundsWithSuspendedRedemptionsOfSuspensionOfRedemptionsInFundsManagedBySamsungAssetManagementOfSuspensionOfRedemptionsInFundsManagedBySamsungAssetManagementTableOfItems,펀드 환매 중단
entity00126256_NumberOfTransactionBanksOfCarryingAmountMemberOfDisclosureOfMaturityAnalysisForFinancialAssetsHeldForManagingLiquidityRiskTableOfMember,거래 은행수
entity00126256_NvestmentIncomeOrLossFromUnitLinkedFundsOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesLineItemsOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesTableOfItems,변액보험 펀드 투자손익
entity00126256_OneYearAfterTheReportingYearOfAccountingEstimatesMemberOfKeyAssumptionsOfACashGeneratingUnitTableOfMember,보고연도 1년 후
entity00126256_OperatingExpensesOfDisclosureOfAttributionOfExpensesByNatureToTheirFunctionLineItemsOfDetailsOfOperatingExpensesTableOfItems,사업비
entity00126256_OperatingIncomeToSalesRatioOfKeyAssumptionsOfACashGeneratingUnitOfKeyAssumptionsOfACashGeneratingUnitTableOfItems,영업이익률
entity00126256_OperatingLeaseAssetsTable,운용리스자산의 내역
entity00126256_OperatingLeaseAssetsTextBlock,운용리스자산의 내역[ 문장영역 ]
entity00126256_OperatingManagementFeesOfChangesInNetDefinedBenefitLiabilityAssetAbstractOfDisclosureOfNetDefinedBenefitLiabilityAssetTableOfItems,운용관리수수료
entity00126256_OptionContractMemberOfTypesOfCommitmentsMemberOfDisclosureOfCommitmentsTableOfMember,옵션계약 [구성요소]
entity00126256_OssFromFinancialInstrumentsAtFairValueThroughProfitOrLossIfrs39OfOperatingExpenseInvestment,당기손익인식금융상품관련손실
entity00126256_OtherAdjustmentsOfDifferencesByYearOfDisclosureOfActualClaimsComparedWithPreviousEstimatesTableOfItems,기타조정
entity00126256_OtherAssetsRecognizedAsOfAcquisitionDateOfAssetsRecognisedAsOfAcquisitionDateOfDisclosureOfBusinessCombinationsTableOfItems,취득일 현재 인식한 기타자산 등
entity00126256_OtherCompanies49OfLargeBusinessGroupMemberOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfMember,기타 (52개)
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17HealthTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17LifeTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17NonParticipatingInsuranceTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17ParticipatingInsuranceTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17SavingTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfCapitalImpactOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17VariableInsuranceTableOfItems,기타포괄손익
entity00126256_OtherComprehensiveIncomeOfSensitivityOfSensitivityDetailsPerMarketRiskVariableInterestRateRiskTableOfMember,기타포괄손익
entity00126256_OtherDeferredRevenueOfDisclosuresOfDeferredRevenueOfDisclosuresOfDeferredRevenueTableOfItems,기타 선수수익
entity00126256_OtherDepositsOfDetailsOfCashAndCashEquivalentsOfDetailsOfCashAndCashEquivalentsTableOfItems,기타예금
entity00126256_OtherEstimateOfEffectOfChangeInEstimateOfChangesThatRelateToFutureServiceInsuranceContractsTableOfItems,기타가정
entity00126256_OtherExpensesRelatedPartyTransactionsOfRelatedPartyTransactionsAbstractOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfItems,"기타비용, 특수관계자거래"
entity00126256_OtherExpensesrRelatedPartyTransactionsOfDisclosuresOfTotalSignificantTransactionsWithRelatedPartiesOfDisclosuresOfTotalSignificantTransactionsWithRelatedPartiesTableOfItems,"기타비용, 특수관계자거래"
entity00126256_OtherFinancialAssetsEurOfOtherFinancialAssetsOfFinancialAssetsDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융자산, 기초통화금액(EUR)"
entity00126256_OtherFinancialAssetsKrwOfOtherFinancialAssetsOfFinancialAssetsDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융자산, 원화환산금액"
entity00126256_OtherFinancialAssetsUSDOfOtherFinancialAssetsOfFinancialAssetsDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융자산, 기초통화금액(USD)"
entity00126256_OtherFinancialLiabilitiesEUROfOtherFinancialLiabilitiesOfFinancialLiabilitiesDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융부채, 기초통화금액(EUR)"
entity00126256_OtherFinancialLiabilitiesGbpOfOtherFinancialLiabilitiesOfFinancialLiabilitiesDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융부채, 기초통화금액(GBP)"
entity00126256_OtherFinancialLiabilitiesKrwOfOtherFinancialLiabilitiesOfFinancialLiabilitiesDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융부채, 원화환산금액"
entity00126256_OtherFinancialLiabilitiesUSDOfOtherFinancialLiabilitiesOfFinancialLiabilitiesDenominatedInForeignCurrenciesByCurrencyTableOfItems,"기타금융부채, 기초통화금액(USD)"
entity00126256_OtherIncomeRelatedPartyTransactionsOfRelatedPartyTransactionsAbstractOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfItems,"기타수익, 특수관계자거래"
entity00126256_OtherIncomerRelatedPartyTransactionsOfDisclosuresOfTotalSignificantTransactionsWithRelatedPartiesOfDisclosuresOfTotalSignificantTransactionsWithRelatedPartiesTableOfItems,"기타수익, 특수관계자거래"
entity00126256_OtherInvestmentIncomeAndExpensesExcludingPerformanceBasedOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesLineItemsOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesTableOfItems,기타 투자손익(실적형 제외)
entity00126256_OtherLiabilitiesRecognizedAsOfAcquisitionDateOfLiabilitiesRecognisedAsOfAcquisitionDateOfDisclosureOfBusinessCombinationsTableOfItems,취득일 현재 인식한 기타부채 등
entity00126256_OtherLoansOfLoansSecuredOfConcentrationOfCreditRiskByIndustriesTableOfItems,기타대출금
entity00126256_OtherLongTermEmployeeBenefitsOfDetailsOfDefinedOtherLongTermEmployeeBenefitsOfAxis,장기종업원급여
entity00126256_OtherLongTermEmployeeBenefitsOfOtherLongTermEmployeeBenefitsOfDetailsOfDefinedOtherLongTermEmployeeBenefitsTableOfMember,장기종업원급여
entity00126256_OtherOperatingExpensesOfOperatingExpensesOfDetailsOfOperatingExpensesTableOfItems,기타사업비
entity00126256_OtherOperatingIncomeAndExpenses,기타영업손익
entity00126256_OtherPayablesRelatedPartyTransactionsOfDisclosuresOfTheRelatedTotalAccountBalancesOutstandingOfDisclosuresOfTheRelatedTotalAccountBalancesOutstandingTableOfItems,"기타채무, 특수관계자거래"
entity00126256_OtherPayablesRelatedPartyTransactionsOfOutstandingBalancesForRelatedPartyTransactionsAbstractOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfItems,"기타채무, 특수관계자거래"
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17HealthTableOfMember,사망 외 위험률
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17LifeTableOfMember,사망 외 위험률
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17NonParticipatingInsuranceTableOfMember,사망 외 위험률
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17ParticipatingInsuranceTableOfMember,사망 외 위험률
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17SavingTableOfMember,사망 외 위험률
entity00126256_OtherRatioOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17VariableInsuranceTableOfMember,사망 외 위험률
entity00126256_OtherSecuritiesOfFinancialAssetsCategoryMemberOfTheFairValueOfUnderlyingItemsHeldForInsuranceContractsMeasuredUsingVariableFeeApproachTableOfMember,기타유가증권 [구성요소]
entity00126256_OtherSpreadMeasurementInputOfUnobservableInputsMemberOfDisclosureOfSignificantUnobservableInputsUsedInFairValueMeasurementOfAssetsTableOfMember,기타스프레드
entity00126256_Othercompanies49oflargebusinessgroupmemberOfLargeBusinessGroupMemberOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfMember,기타(52개)
entity00126256_OthersInsuranceAcquisitionCashFlowOfInsuranceAcquisitionCashFlowsOfDetailsOfOperatingExpensesTableOfItems,기타사업비
entity00126256_OthersMaintenanceExpensesOfMaintenanceExpensesOfDetailsOfOperatingExpensesTableOfItems,기타유지비
entity00126256_OthersOfDeductibleTemporaryDifferencesOfDisclosureOfTemporaryDifferenceUnusedTaxLossesAndUnusedTaxCreditsTableOfMember,기타
entity00126256_OthersOfFinancialInstrumentsByCurrencyMemberOfFinancialAssetsDenominatedInForeignCurrenciesByCurrencyTableOfMember,기타
